"Subject" "actlabel" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
23 "SITTING" 0.285190242741935 -0.0143233479919355 -0.114439755146774 -0.795726631017742 -0.723401047209677 -0.747544853822581 0.522698633741935 0.0934743810645161 0.220656400241935 -0.981255537258064 -0.96685388016129 -0.955836259516129 0.0798341328387097 -0.00885821905516129 -0.00862175457225806 -0.806127971340323 -0.779171889870968 -0.849249350806452 -0.00349836038064516 -0.0909743764032258 0.0545070209354839 -0.859290420322581 -0.804682356691935 -0.795547703387097 -0.112202368645161 -0.0243763341483871 -0.0567344219870968 -0.861557242580645 -0.856544264145161 -0.846783141290323 -0.751041033604839 -0.761636262772581 -0.806561111725806 -0.780341114645161 -0.770891997306452 -0.795591549983871 -0.860411658225806 -0.850979097274194 -0.801317922790323 -0.740625686432258 -0.789335205080645 -0.794203300354839 -0.732423256758065 -0.746223741446935 -0.815826467580645 -0.792066659617742 -0.835899584370968 -0.813576992016129 -0.780330638837097 -0.861427488870968 -0.834192315967742 -0.809463240048387 -0.793976935677419 -0.86849905 -0.805749583177419 -0.815409716935484 -0.760076105435484 -0.799837264403226 -0.78327939983871 -0.777714527290323 -0.813985332951613 -0.821521158225806 -0.856310958951613 -0.855279902919355
23 "STANDING" 0.28501945952381 -0.0198325139920635 -0.112657399819048 -0.768299580428571 -0.682908757322222 -0.74938600747619 0.528020062380952 0.167455024514286 0.175546439949206 -0.974877736349206 -0.966072583809524 -0.948885063015873 0.090544391952381 0.0059745297015873 0.00347127310904762 -0.771755787539683 -0.74864740758254 -0.855448100793651 -0.0270875916412698 -0.0705420536523809 0.0984021105809524 -0.815162216904762 -0.804692890174603 -0.782356613412698 -0.0869618067460317 -0.0252055052174603 -0.0532381621349206 -0.826317580634921 -0.866550401174603 -0.845488345460317 -0.722056286687302 -0.743322538222222 -0.782296219333333 -0.760095306142857 -0.744874374698413 -0.764285520444444 -0.853463055873016 -0.855587724015873 -0.766252789234921 -0.701105552349206 -0.78638086047619 -0.770547343412698 -0.693824403249206 -0.750031706714286 -0.782418783939683 -0.758225540460317 -0.845786490634921 -0.781667459222222 -0.756270707452381 -0.863530933333333 -0.784594364730159 -0.817976422904762 -0.78116884831746 -0.825686063555556 -0.799965385142857 -0.803847245825397 -0.74366804647619 -0.784236940190476 -0.759318114268254 -0.762814048095238 -0.791578032571429 -0.78903124768254 -0.858735903730159 -0.862351076031746
23 "WALKING" 0.285312678225806 -0.0175409509248387 -0.1095879775 -0.731118314274193 -0.595630820208064 -0.6742867074 0.663868773016129 0.0354842776774194 0.0961935213483871 -0.975519464032258 -0.964519818709677 -0.955054578870968 0.0610652339375806 -0.00229940422967742 0.0206783108675806 -0.734463341032258 -0.682587907967742 -0.812907978870968 -0.0283099203045161 -0.0642737798935484 0.0935487201387097 -0.761901952016129 -0.733092106516129 -0.692499192225806 -0.0899104462903226 -0.0428480344790323 -0.0650662477964516 -0.777270366129032 -0.839363518225806 -0.7944354685 -0.661834184387097 -0.694361264467742 -0.732735928790323 -0.709619051372581 -0.663316904 -0.706446108580645 -0.814827085177419 -0.829312367419355 -0.728046136251613 -0.629757208774193 -0.715324826919355 -0.733453847741935 -0.604611309612903 -0.679091453725806 -0.745268718177258 -0.703498278009677 -0.795775580645161 -0.747128116451613 -0.681191595048387 -0.829027864209677 -0.733141443806452 -0.764581808903226 -0.707242220548387 -0.773330530790323 -0.718857340177419 -0.717758795677419 -0.690343995387097 -0.744570254725806 -0.711237542903226 -0.709007857241935 -0.748920249467742 -0.73186510483871 -0.830038097580645 -0.840935146129032
23 "WALKING_DOWNSTAIRS" 0.285272474655172 -0.017456174192931 -0.106844611206897 -0.802645810413793 -0.718558744 -0.785941137431034 0.592046402758621 0.0964173479862069 0.191852212308621 -0.982358282241379 -0.97250322362069 -0.961287355517241 0.0836629398103448 0.0128572718891379 -0.0153269617839655 -0.801494023239655 -0.757338005241379 -0.858541181810345 -0.0446355278672414 -0.0574469135637931 0.0707034188793104 -0.851159593275862 -0.825264397689655 -0.800696767862069 -0.0986635809655172 -0.0391916688689655 -0.0398563841293103 -0.849160233775862 -0.88038599037931 -0.841143463672414 -0.760724621792172 -0.78016253700131 -0.798613867856897 -0.782059871362069 -0.785123457846379 -0.811246224189655 -0.862863792758621 -0.87351972637931 -0.817535323 -0.73519967437931 -0.816506798482759 -0.798016428675862 -0.728601761855172 -0.786592428896552 -0.819346303706897 -0.774580707537931 -0.848200740017241 -0.801463774292931 -0.755647550086207 -0.8679669195 -0.821773756896552 -0.830537801551724 -0.785584351827586 -0.861469484310345 -0.824783556896552 -0.824731791155172 -0.774424398293103 -0.817751403689655 -0.783953083224138 -0.780765229724138 -0.827467519353448 -0.834320624827586 -0.875862699293103 -0.879932564517241
23 "WALKING_UPSTAIRS" 0.28521268 -0.0150593021278182 -0.106825718218182 -0.819045719381818 -0.737694264218182 -0.793892509945455 0.524811056909091 0.00966173092727273 0.165829147563636 -0.980179015272727 -0.970160293454545 -0.95903046 0.0636357496945455 0.00570003398072727 0.00325919326436364 -0.814347261181818 -0.788391662636364 -0.876484915090909 -0.0515311545781818 -0.0575065053272727 0.0744373925636364 -0.840317220181818 -0.809844572327273 -0.818247812036364 -0.0845460901836364 -0.0359426831163636 -0.0430207892278182 -0.8405095286 -0.880968699672727 -0.866805963090909 -0.777837577563636 -0.801763945781818 -0.818857238 -0.804081866381818 -0.779119906545455 -0.795714494363636 -0.868730872 -0.873410171090909 -0.811100125818182 -0.750866391636364 -0.820607713581818 -0.823336543818182 -0.747935531036364 -0.796380828127273 -0.821843963454545 -0.798553428236364 -0.865907490909091 -0.823327154472727 -0.792097694490909 -0.885640085454545 -0.810665766727273 -0.8302281794 -0.805409127818182 -0.850777286 -0.8013048772 -0.840488272 -0.797473988270909 -0.835180604927273 -0.799344687054545 -0.811702457818182 -0.815529104890909 -0.818564882727273 -0.876287904854545 -0.879239519818182
24 "LAYING" 0.289799674166667 -0.0147353371291667 -0.112907309569444 -0.718092999236111 -0.61095804325 -0.706246347583333 0.584618631944444 0.0477608319986111 0.210454411448611 -0.975725974722222 -0.965446766944444 -0.947760561388889 0.05022264875 0.00171650647458333 -0.0257076202033333 -0.732949235079167 -0.689070656527778 -0.834995808780556 -0.0313395823305556 -0.0647795740568056 0.0695661169347222 -0.762030351027778 -0.739546301527778 -0.751722923694444 -0.0818818476666667 -0.0520446383208333 -0.05619495210875 -0.791342351180556 -0.845061021309722 -0.818457674305556 -0.6635739471375 -0.700565562331944 -0.736517051736111 -0.722018228458333 -0.685283004236111 -0.7241697354375 -0.823828227680556 -0.843398370972222 -0.72422272925 -0.637799376048611 -0.758409014027778 -0.716895567243056 -0.622226417666667 -0.704296433208333 -0.746141543444444 -0.711682694305556 -0.820794144444444 -0.743899137329167 -0.685592509763889 -0.848000187222222 -0.725048504104167 -0.767659560638889 -0.7449406875 -0.775379991319444 -0.728943559819444 -0.777917489861111 -0.686291488666667 -0.756611189319444 -0.713458478180556 -0.736432573590278 -0.759861534355556 -0.749997525513889 -0.842985853430556 -0.855152400694444
24 "SITTING" 0.289036823529412 -0.0192138758191176 -0.111124202477941 -0.768571369176471 -0.670775360661765 -0.726531555691176 0.514765326764706 0.133391257963235 0.132213698764706 -0.975227501617647 -0.966002725588235 -0.943615477352941 0.0819996496029412 0.0260876909169118 -0.00870681979620588 -0.776941163682353 -0.742980357955882 -0.838474261911765 -0.0404952458205882 -0.0544975559794118 0.0935404995882353 -0.814101373838235 -0.774522690313235 -0.769802225617647 -0.0887408820294118 -0.0361956695794118 -0.0587829016617647 -0.832132198808823 -0.853991687941176 -0.834509107676471 -0.713677536470588 -0.743788082617647 -0.779019702647059 -0.7594251955 -0.731054835911765 -0.751511407641177 -0.847926561764706 -0.849740446176471 -0.769676133588235 -0.690923301264706 -0.767188736455882 -0.769526408897059 -0.682381002161765 -0.727787166375 -0.784450534554412 -0.757865823294118 -0.824791833529412 -0.789705770235294 -0.744981996564118 -0.851057273235294 -0.788007385573529 -0.794289515279412 -0.773905687735294 -0.823895143323529 -0.767129227482353 -0.790757885294118 -0.743572994380882 -0.785106851955882 -0.755367088661765 -0.766206966360294 -0.788941575955882 -0.772719783691176 -0.850317243941176 -0.859870377058824
24 "STANDING" 0.288636274558824 -0.0183027354243971 -0.120621343602941 -0.732285194426471 -0.623777076188235 -0.691597503602941 0.570275479558824 0.0722196200235294 0.167592608098529 -0.970082016029412 -0.959255927058824 -0.943503877941177 0.0497094282279412 0.002069585025 -0.0172057986191176 -0.743714343422059 -0.701278241323529 -0.823962838985294 -0.0281628850132353 -0.0918827712426471 0.111519875367647 -0.803179911911765 -0.734828383852941 -0.714751912235294 -0.107679606838235 -0.0424469911720588 -0.0642966003823529 -0.795561475294118 -0.834724164264706 -0.794988099970588 -0.670435106814706 -0.700849519882353 -0.74327067975 -0.729399615182353 -0.694333458220588 -0.727083516382353 -0.815715445014706 -0.8284746 -0.744748600794118 -0.647823630752941 -0.746689891911765 -0.728811201323529 -0.636209931826471 -0.688926593411765 -0.758228722691176 -0.714587471220588 -0.811279900029412 -0.751859667705882 -0.707908122044118 -0.835399105161765 -0.7573506775 -0.767498003088235 -0.710631577926471 -0.818602746176471 -0.720914858867647 -0.743757981485294 -0.701667966254412 -0.747699332779412 -0.73093962275 -0.729241167720588 -0.758813319558823 -0.755374455941176 -0.833848091029412 -0.834467517794118
24 "WALKING" 0.290141831525424 -0.016081875970678 -0.109184404559322 -0.672253106266102 -0.580159210720339 -0.67520819369661 0.557329962389831 0.0566305242542373 0.180788400067797 -0.973712988813559 -0.962396418474576 -0.952370346779661 0.0704417152898305 0.0210953379711864 -0.0126774687561017 -0.703460904457627 -0.654052453067797 -0.788879199661017 -0.0187996130932203 -0.0639058985084746 0.0626211098542373 -0.742641529830508 -0.734483237881356 -0.691816574157627 -0.0867022386845763 -0.036102588991339 -0.046498838859322 -0.759779421525424 -0.837465212576271 -0.78588197179661 -0.617884008659322 -0.673776154983051 -0.699410372169492 -0.686634340305085 -0.652795186610169 -0.690040906440678 -0.807157030186441 -0.82581835220339 -0.701490907932203 -0.604223826932203 -0.719955981474576 -0.66241860461017 -0.596273622491525 -0.679155588983051 -0.722678005101695 -0.672325137544068 -0.773684994864407 -0.710781029728814 -0.658532648989831 -0.802847892372881 -0.709210987237288 -0.768692412525424 -0.706477023745763 -0.75549391938983 -0.720855019644068 -0.716999684627119 -0.675937396795254 -0.724207359220339 -0.689288777220339 -0.685278331627119 -0.743596300128814 -0.71116250440678 -0.829624974745763 -0.833793592881356
24 "WALKING_DOWNSTAIRS" 0.290639670740741 -0.0144993820351852 -0.111759874981481 -0.672494156685185 -0.552392687037037 -0.659811446777778 0.540288297777778 0.111753485927778 0.171998138140741 -0.976386924444444 -0.964122042037037 -0.945921410555556 0.109202008087037 -0.0282460734851852 -0.0187811827896296 -0.679897696740741 -0.646390439444444 -0.782782228225926 -0.0645229032388889 -0.0620717235687037 0.0717285156646296 -0.750214201111111 -0.719733268222222 -0.703148536777778 -0.069444261837037 -0.0378920793592593 -0.0641258365481481 -0.762502147037037 -0.787044137759259 -0.773082118333333 -0.60799129812963 -0.656799558018519 -0.683735596796296 -0.671932764962963 -0.647833629731482 -0.696615210777778 -0.774762423981481 -0.786656645314815 -0.680662392722222 -0.580719903414815 -0.706121313222222 -0.67099784112963 -0.567119722166667 -0.664221585025926 -0.698851331083333 -0.666706755407407 -0.767223584398148 -0.689290030592593 -0.648288761833333 -0.796764984555556 -0.716142800690741 -0.730730883407407 -0.690188251851852 -0.763265758518519 -0.71784800937037 -0.73624281612963 -0.644715157851852 -0.719114600925926 -0.665183815555556 -0.683016215185185 -0.720455234425926 -0.7376132305 -0.787927223185185 -0.800170240855556
24 "WALKING_UPSTAIRS" 0.290328762 -0.0142549568193333 -0.107124721316667 -0.678889887883333 -0.60133324795 -0.677452018233333 0.446969351116667 0.0845802956166667 0.265369358218333 -0.974344890333333 -0.967146967333333 -0.948950959166667 0.09174240115 0.00713913205066667 -0.00651171229166667 -0.7252908022 -0.702691452766667 -0.820029225 -0.0356383946833333 -0.07496478020315 0.0803943424683333 -0.765936879211667 -0.757422351966667 -0.740575182933333 -0.112057369916667 -0.0184080804683333 -0.0465790629505 -0.78475148395 -0.852189613666667 -0.812473927466667 -0.630835547916667 -0.665749094233333 -0.732746721953333 -0.719342640788333 -0.68839246755 -0.730246577366667 -0.826571441666667 -0.842786556833333 -0.712325380733333 -0.642884881186667 -0.735673081666667 -0.6676922804 -0.606702610256667 -0.6751430865 -0.7437867274 -0.724932445833333 -0.805583143 -0.7309177156 -0.698607255316667 -0.833134824 -0.73692824515 -0.783559297183333 -0.737434270666667 -0.777425272733333 -0.748011816266667 -0.766811922566667 -0.677420508333333 -0.711825855733333 -0.721160141386667 -0.7190359203525 -0.768488864333333 -0.753531454316667 -0.846580591333333 -0.849531322716667
25 "LAYING" 0.297080774794521 -0.015048095610411 -0.107697727041096 -0.530549811876712 -0.418900102539726 -0.506405300309589 0.589872747780822 -0.0360244877671233 0.113763673068493 -0.970970406575343 -0.95963552630137 -0.951335273835616 0.10328431069863 -0.0133169510827397 -0.00530144798616438 -0.555509264356164 -0.527704518445205 -0.68751903009589 -0.0356551526534247 -0.0699892212876712 0.0821802161369863 -0.666553694589041 -0.602941868712329 -0.587742099794521 -0.0893353261506849 -0.0266765590454795 -0.0388810464890411 -0.661223426890411 -0.71069384669863 -0.686532606260274 -0.45821932670137 -0.519292803835616 -0.566355447127397 -0.536263027069863 -0.529753731160274 -0.578638809589041 -0.691320478945205 -0.700811050068493 -0.550251697671233 -0.460246919745205 -0.579608408246575 -0.524925086589041 -0.436738014417808 -0.508807353068493 -0.583179184127397 -0.562438538986301 -0.666717909178082 -0.567056753863014 -0.521916663238356 -0.707166027876712 -0.599149823123288 -0.626885155028767 -0.572446014410959 -0.689718970958904 -0.596206811945206 -0.632339758328767 -0.509666790246575 -0.6013606973 -0.536175249884931 -0.540728892758219 -0.617884219534247 -0.62739609890411 -0.709339702863014 -0.712726590164384
25 "SITTING" 0.295977669384615 -0.0180189698984615 -0.111007465 -0.4958529292 -0.3791579843 -0.508729910246154 0.623002174261538 -0.0302189909584615 0.148045284093846 -0.957142694923077 -0.940152454769231 -0.922263506461538 0.0666599546415385 -0.0327683761881538 -0.00711597432461538 -0.532519404076923 -0.4948821782 -0.685023096138462 0.0241819834181538 -0.106937037209692 0.0857851617076923 -0.668466907261538 -0.599459528538462 -0.564135442843077 -0.1124058181 -0.0366073597476923 -0.0522240636872308 -0.646991924092308 -0.715695334938461 -0.640655411015385 -0.425867138978462 -0.475453343047692 -0.542136624415385 -0.516177063876923 -0.506604186261538 -0.576762969441538 -0.681769711676923 -0.698110294676923 -0.522669432115385 -0.407056090292308 -0.571785462753846 -0.487792241556923 -0.405263044015385 -0.5171973268 -0.558051570644 -0.521100753659846 -0.659955200461538 -0.548628071953846 -0.501436948230769 -0.709003214355385 -0.591264704615385 -0.620475016476923 -0.534823254876923 -0.694943122230769 -0.594123970861538 -0.616419282821538 -0.472991454476923 -0.560653998658462 -0.515153227092308 -0.522472898230769 -0.611747118883077 -0.629788680876923 -0.701078682076923 -0.717138112538461
25 "STANDING" 0.295385203108108 -0.0228361151437838 -0.116109292932432 -0.521499100924324 -0.403393740327027 -0.539416503162162 0.661363374594595 -0.0391014779459459 0.116445450704054 -0.963234877972973 -0.951517528243243 -0.927893503378378 0.101257212762162 0.00884632731432432 -0.028483399907973 -0.559110695667568 -0.525844538945946 -0.709859548513514 -0.0180405648112162 -0.0708897600986487 0.0743352211702703 -0.639249660139189 -0.61431778857973 -0.576480699148649 -0.0820922265635135 -0.0200631672648649 -0.0473649857131081 -0.649079633243243 -0.756136312418919 -0.680767303782432 -0.452771521191892 -0.512478598513514 -0.569606744981203 -0.552412236739189 -0.50635185 -0.579754008689189 -0.711667840918919 -0.737150100391892 -0.55015368865 -0.450834347218919 -0.598109210445946 -0.51232976772973 -0.418643212595946 -0.546553093293108 -0.585940509314865 -0.558982436594595 -0.688865203972973 -0.571339078756757 -0.522344154364865 -0.730212684716216 -0.577440266 -0.6502371942 -0.56028065772973 -0.661188374297297 -0.599814648662162 -0.622920279621622 -0.506314353486486 -0.59354168832973 -0.549156259962162 -0.561004032689189 -0.629553868924324 -0.621634359895946 -0.740397726891892 -0.752176438
25 "WALKING" 0.297796163108108 -0.0173267983959459 -0.114498851289189 -0.485445791335135 -0.328414833544595 -0.475498188704054 0.661827683918919 -0.0493090118108108 0.0713041771243243 -0.96902011027027 -0.952340923648649 -0.940282726216216 0.0925960369932432 -0.0130767984932432 -0.0440894073581081 -0.507911957486486 -0.447694215283784 -0.654911066175676 -0.0658626895451351 -0.0509930493554054 0.0473661845351351 -0.60649111127027 -0.543661131297297 -0.524271191040541 -0.0949705487432432 -0.0426216400910811 -0.0765670516481081 -0.603509118878378 -0.666915615202703 -0.645641523851351 -0.398042221835946 -0.470677733537838 -0.506276754498649 -0.486099732859459 -0.443875847328378 -0.497877007258108 -0.645527245567568 -0.663779248378378 -0.505476043040541 -0.369092279516216 -0.537442051905405 -0.479280466621622 -0.351725849128378 -0.485664171885135 -0.535483107648649 -0.483343041932432 -0.633269033283784 -0.523787416674324 -0.446566456694595 -0.675256744864865 -0.530300713 -0.571466410891892 -0.50925460292027 -0.632882594189189 -0.534337569094595 -0.575254839283784 -0.452055513272973 -0.566041401283784 -0.480551945891892 -0.498305553809459 -0.553659317097297 -0.5518902055 -0.671320644202703 -0.679200663918919
25 "WALKING_DOWNSTAIRS" 0.298446762068966 -0.0164175555510345 -0.113008332724138 -0.497115070529483 -0.379645080510345 -0.501676045591379 0.589593400344828 -0.0188682902758621 0.0877402868568966 -0.967287289310345 -0.95644913137931 -0.938571506551724 0.0636076140344828 -0.00165523077413793 -0.00071074479586207 -0.559275771862069 -0.507729151167241 -0.713714182913793 -0.0357450971396552 -0.0742642745586207 0.0916658368551724 -0.638585541586207 -0.590953219568966 -0.561401339327586 -0.0936857674896552 -0.0284792611637931 -0.0474959469137931 -0.668748250603448 -0.743571481344828 -0.694161293706897 -0.426837659655172 -0.4913807375 -0.566367094224138 -0.548693832758621 -0.485091831465517 -0.588547969018966 -0.711713266517241 -0.73654258917069 -0.542033197189655 -0.424842328055172 -0.590222263103448 -0.481922048344828 -0.396927897322414 -0.498913006160345 -0.586921548241379 -0.535094556053448 -0.691761800327586 -0.570947858241379 -0.51272576522069 -0.734327941741379 -0.581901574431035 -0.641822618965517 -0.579386065913793 -0.658554280728621 -0.570543013810345 -0.598619071672414 -0.487962936363793 -0.574140368862069 -0.546387638775862 -0.556864554637931 -0.639688493293103 -0.630218987758621 -0.740627970913793 -0.751308588706897
25 "WALKING_UPSTAIRS" 0.299053612461538 -0.0177873371007692 -0.103687644230769 -0.526023195969231 -0.367077399315385 -0.523151882516923 0.594126088415385 0.0102849014 0.129086961265846 -0.966194191692308 -0.956491505538462 -0.940511395692308 0.0391331031584615 -0.0369234740664615 -0.0232771338764615 -0.530660954395385 -0.452935867613538 -0.689335977769231 -0.0127962103365231 -0.0738819748549231 0.113073700986154 -0.654333316153846 -0.604843343950769 -0.584304894153846 -0.106061557086154 -0.0691744324661538 -0.0559258596292308 -0.613551721769231 -0.696860872015385 -0.622457734969231 -0.448576243184615 -0.502601135853846 -0.536734837030769 -0.490460141230769 -0.517716890941538 -0.593265236476923 -0.6666059728 -0.670566957847692 -0.539096682887692 -0.398019634752308 -0.588569670061538 -0.522691026646154 -0.39197069046 -0.5270154082 -0.558620581756923 -0.492923876652923 -0.670957829723077 -0.544050376676923 -0.446390241070923 -0.706286173230769 -0.583257403538462 -0.620717259336923 -0.554957323249231 -0.678324818 -0.600648080892308 -0.633980038923077 -0.486658803707692 -0.591365268153846 -0.490888982398462 -0.494349547280923 -0.617251093261538 -0.649559151907692 -0.684863395507692 -0.676332701661538
26 "LAYING" 0.308959484078947 -0.0215140310946053 -0.112707534144737 -0.391088376684211 -0.221914890288158 -0.403652375260526 0.737798631973684 -0.0930585710539474 0.0337576489131579 -0.961462462763158 -0.947288914210526 -0.928543412631579 0.062564789118421 -0.0351892747157895 -0.0596541307828947 -0.440650220746053 -0.378463786315697 -0.63462312393421 -0.0215941127198684 -0.0888286014907895 0.0841950910128947 -0.574774994597368 -0.531844113555263 -0.451019655236842 -0.0976654821513158 -0.0445262701644737 -0.0754270000342105 -0.589140673328947 -0.685411411276316 -0.589341241673684 -0.298673411051316 -0.384092974743421 -0.448981676065789 -0.428748435484211 -0.408614107210526 -0.509393260793947 -0.638699846578947 -0.675266866184211 -0.422692140236842 -0.263617611403947 -0.489721117907895 -0.380932069684211 -0.251757271735526 -0.407732526194737 -0.475364102911842 -0.408982475302632 -0.613329200184211 -0.455955227581579 -0.388164302725 -0.655747990131579 -0.502627396260526 -0.565861437921053 -0.430935239713158 -0.600612149144737 -0.520052877046053 -0.512286695552632 -0.376418919763158 -0.486279087657895 -0.414088716092105 -0.453580355644737 -0.5569769601 -0.565318344046053 -0.673930612486842 -0.701702139605263
26 "SITTING" 0.306712910512821 -0.0174078037547436 -0.116368696235897 -0.437650834294872 -0.287898967974359 -0.415375669384615 0.746239458384615 -0.0776449427948718 0.0311133805141026 -0.954707411666667 -0.938036754102564 -0.91887750948718 0.0508463246653846 0.0200723810320513 0.0242894044294872 -0.465109594925641 -0.431800451475641 -0.639012244846154 -0.00338304981673077 -0.0896475957217949 0.098434605305641 -0.579450693358974 -0.533018910448718 -0.500958924358974 -0.100096433269231 -0.0434988389782051 -0.0458575242308974 -0.588497387371795 -0.686231965384615 -0.635910477820513 -0.347823163365 -0.417880217048718 -0.479291595525641 -0.451887096546154 -0.426871304196923 -0.518861287282051 -0.64915373448718 -0.671425433423077 -0.461750785076923 -0.330556011084615 -0.502485261884615 -0.430423047423077 -0.312913324358974 -0.420340035873077 -0.498746372871795 -0.468494571874359 -0.610713902820513 -0.478994652294872 -0.43089304701282 -0.666468285987179 -0.494510090384615 -0.565600229679487 -0.48332217285 -0.608868613551282 -0.523032009423077 -0.554828013461538 -0.409946922339359 -0.517823217217949 -0.445023903920513 -0.466604625067949 -0.564327379641026 -0.574673042179487 -0.6720089795 -0.694944449897436
26 "STANDING" 0.305910009054054 -0.0171695422814865 -0.120400329756757 -0.389351703135135 -0.204910602274324 -0.398532708297297 0.783905720135135 -0.136989277135135 -0.0178784178135135 -0.967975878648649 -0.942564560675676 -0.930202847702703 0.0280556811486486 0.00107796402364865 -0.021784982527027 -0.420898449162162 -0.355382252918919 -0.631898655486486 -0.0615667573144595 -0.0750844419025676 0.0665595342462162 -0.528271607202703 -0.505731666391892 -0.469484079797297 -0.097785623449 -0.0328405178648649 -0.0640028393171622 -0.539604483216216 -0.672084916485135 -0.598724400283784 -0.286825693785135 -0.387499820783784 -0.432604436459459 -0.404858611467568 -0.377996726506757 -0.455821320608108 -0.618908308297297 -0.649227501216216 -0.41563450927027 -0.254643916104054 -0.494071209737838 -0.381282244863514 -0.232486134509459 -0.398803984756757 -0.453289089506757 -0.397058314197297 -0.610627312608108 -0.439493585931081 -0.353468144755405 -0.652438251810811 -0.452533247567568 -0.546181635621622 -0.458280813445946 -0.555833608513513 -0.489170070581081 -0.524689195905405 -0.37705671322973 -0.491419023702703 -0.401073567040541 -0.415794774472973 -0.513417326716216 -0.514994855662162 -0.654934215364865 -0.668009868027027
26 "WALKING" 0.309994561355932 -0.0195022798338983 -0.112011771338983 -0.438295623167797 -0.26101139799661 -0.390081419125424 0.744002096440678 -0.127414873542373 0.0658522403308475 -0.959969335254237 -0.950528843898305 -0.922265082881356 0.105181748816949 -0.0657710935435593 -0.0419907801887627 -0.456685321576271 -0.399658807566102 -0.646256072914915 -0.0140389041830508 -0.0809034113994915 0.0854681319376271 -0.549483040694915 -0.491374713084746 -0.477029222983051 -0.0954525582694915 -0.0414351996864407 -0.095677199461017 -0.584362574067797 -0.670741362711864 -0.612768966779661 -0.334331210243729 -0.408689688349153 -0.470290524084746 -0.432345092864407 -0.386400691694915 -0.48296558959322 -0.633967408169491 -0.655752637254237 -0.449828521525424 -0.306939836198305 -0.495063740271186 -0.435904592864407 -0.285483016216102 -0.38671700449322 -0.488073317186441 -0.43411366959322 -0.623185547983051 -0.473651356322034 -0.403678246954237 -0.668157188338983 -0.489000863044068 -0.540642564830508 -0.46037891879661 -0.572045403542373 -0.471292986033898 -0.532737393898305 -0.396752783508475 -0.510123619932203 -0.429608099850847 -0.441572760016949 -0.532107026169492 -0.542749907220339 -0.663176848983051 -0.670848613898305
26 "WALKING_DOWNSTAIRS" 0.3109096802 -0.007629636766 -0.118119712218 -0.3229205422986 -0.15878171526 -0.35475409254 0.6728397538 -0.11524634204 0.0811559455904 -0.958927547 -0.9253613812 -0.9286362068 0.04533778044 -0.0263350844996 -0.036186422118 -0.389368682756 -0.33115223767 -0.599700869644 0.002114364814 -0.103838015998 0.073843372492 -0.50252461562 -0.508797902158 -0.38919390818 -0.087131739298 -0.02750164918 -0.055143629022 -0.537738913 -0.65634921448 -0.58756431408 -0.223026982954 -0.3310016686 -0.39743431908 -0.38622774554 -0.35640869428 -0.431231191544 -0.6066849682 -0.64702158978 -0.355443376684 -0.21245187788 -0.4419607299926 -0.312283057112 -0.187537229962 -0.360481569248 -0.416383853538 -0.36597463848 -0.566369297366 -0.4169757024 -0.33945991333 -0.6325450391938 -0.42046153348 -0.530795180882 -0.399375028234 -0.53201939526 -0.5012170295 -0.4449176658 -0.308543481086 -0.45038356092 -0.3607266424486 -0.426508021852 -0.5064152986 -0.48334304904 -0.64915795812 -0.6700679562
